age,job,marital,education,default,housing,loan,month,day_of_week,emp.var.rate,cons.price.idx,cons.conf.idx,euribor3m,nr.employed,y,cluster,offer_id
36,0,2,6,0,2,0,may,tue,-1.8,92.893,-46.2,1.266,5099.1,no,5,O_063
40,8,2,3,0,2,0,may,tue,-1.8,92.893,-46.2,1.266,5099.1,no,0,O_104
55,5,1,3,0,2,0,may,tue,-1.8,92.893,-46.2,1.266,5099.1,no,3,O_066
55,5,1,3,0,0,0,may,tue,-1.8,92.893,-46.2,1.266,5099.1,no,3,O_033
51,5,1,3,0,2,0,may,tue,-1.8,92.893,-46.2,1.266,5099.1,no,3,O_146
61,11,2,0,0,2,2,may,tue,-1.8,92.893,-46.2,1.266,5099.1,no,3,O_037
61,11,2,0,0,2,0,may,tue,-1.8,92.893,-46.2,1.266,5099.1,no,3,O_060
25,0,2,6,0,2,2,may,tue,-1.8,92.893,-46.2,1.266,5099.1,no,5,O_178
35,0,1,3,0,0,0,may,tue,-1.8,92.893,-46.2,1.266,5099.1,no,1,O_064
61,11,2,0,0,2,0,may,tue,-1.8,92.893,-46.2,1.266,5099.1,no,3,O_200
55,3,1,5,0,2,0,may,tue,-1.8,92.893,-46.2,1.266,5099.1,no,2,O_021
29,0,2,6,0,2,0,may,tue,-1.8,92.893,-46.2,1.266,5099.1,no,5,O_111
27,0,2,6,0,0,0,may,tue,-1.8,92.893,-46.2,1.266,5099.1,no,5,O_025
29,6,1,6,0,0,0,may,tue,-1.8,92.893,-46.2,1.266,5099.1,no,4,O_024
31,9,2,6,0,0,0,may,tue,-1.8,92.893,-46.2,1.266,5099.1,no,0,O_185
24,9,2,5,0,0,0,may,tue,-1.8,92.893,-46.2,1.266,5099.1,no,0,O_025
35,0,1,3,0,0,0,may,tue,-1.8,92.893,-46.2,1.266,5099.1,no,1,O_207
45,0,0,6,0,0,0,may,tue,-1.8,92.893,-46.2,1.266,5099.1,no,2,O_142
45,0,0,6,0,2,0,may,tue,-1.8,92.893,-46.2,1.266,5099.1,no,2,O_117
33,0,1,6,0,2,0,may,tue,-1.8,92.893,-46.2,1.266,5099.1,yes,2,O_213
28,9,2,6,0,2,0,may,tue,-1.8,92.893,-46.2,1.266,5099.1,yes,0,O_096
28,10,2,3,0,0,2,may,tue,-1.8,92.893,-46.2,1.266,5099.1,no,0,O_098
55,2,1,5,0,2,0,may,tue,-1.8,92.893,-46.2,1.266,5099.1,no,2,O_101
31,9,2,6,0,2,0,may,tue,-1.8,92.893,-46.2,1.266,5099.1,no,0,O_154
31,0,1,3,0,2,0,may,tue,-1.8,92.893,-46.2,1.266,5099.1,yes,1,O_197
29,6,1,6,0,0,0,may,tue,-1.8,92.893,-46.2,1.266,5099.1,no,4,O_130
35,4,2,6,0,0,0,may,tue,-1.8,92.893,-46.2,1.266,5099.1,no,5,O_072
34,0,2,6,0,0,0,may,tue,-1.8,92.893,-46.2,1.266,5099.1,no,5,O_206
53,9,1,5,1,2,0,may,tue,-1.8,92.893,-46.2,1.266,5099.1,no,4,O_142
28,1,1,2,0,2,0,may,tue,-1.8,92.893,-46.2,1.266,5099.1,no,1,O_194
54,0,0,5,0,2,0,may,tue,-1.8,92.893,-46.2,1.266,5099.1,no,2,O_106
59,5,1,0,0,0,0,may,tue,-1.8,92.893,-46.2,1.266,5099.1,no,3,O_054
22,8,2,3,0,0,0,may,tue,-1.8,92.893,-46.2,1.266,5099.1,no,0,O_218
36,0,1,5,0,0,0,may,tue,-1.8,92.893,-46.2,1.266,5099.1,no,2,O_160
33,0,0,6,0,0,0,may,tue,-1.8,92.893,-46.2,1.266,5099.1,no,2,O_078
36,7,1,3,0,2,0,may,tue,-1.8,92.893,-46.2,1.266,5099.1,no,4,O_197
37,2,2,2,0,2,0,may,tue,-1.8,92.893,-46.2,1.266,5099.1,no,5,O_012
36,7,1,3,0,2,0,may,tue,-1.8,92.893,-46.2,1.266,5099.1,no,4,O_215
36,0,1,3,0,0,0,may,tue,-1.8,92.893,-46.2,1.266,5099.1,yes,1,O_138
28,0,2,6,0,0,0,may,tue,-1.8,92.893,-46.2,1.266,5099.1,no,5,O_140
42,0,1,6,0,0,0,may,tue,-1.8,92.893,-46.2,1.266,5099.1,no,2,O_013
42,0,1,6,0,2,0,may,tue,-1.8,92.893,-46.2,1.266,5099.1,no,2,O_049
31,9,2,6,0,2,2,may,tue,-1.8,92.893,-46.2,1.266,5099.1,no,0,O_169
22,8,2,3,0,0,0,may,tue,-1.8,92.893,-46.2,1.266,5099.1,no,0,O_133
33,0,2,3,0,2,0,may,tue,-1.8,92.893,-46.2,1.266,5099.1,no,5,O_039
29,0,2,6,0,2,0,may,tue,-1.8,92.893,-46.2,1.266,5099.1,no,5,O_157
33,0,2,6,0,2,0,may,tue,-1.8,92.893,-46.2,1.266,5099.1,no,5,O_175
25,0,2,6,0,2,0,may,tue,-1.8,92.893,-46.2,1.266,5099.1,yes,5,O_070
22,8,2,3,0,2,2,may,tue,-1.8,92.893,-46.2,1.266,5099.1,yes,0,O_162
28,1,1,2,0,2,0,may,tue,-1.8,92.893,-46.2,1.266,5099.1,yes,1,O_225
42,7,1,3,0,2,0,may,tue,-1.8,92.893,-46.2,1.266,5099.1,no,4,O_117
28,0,2,6,0,2,0,may,tue,-1.8,92.893,-46.2,1.266,5099.1,no,5,O_061
27,7,1,6,0,2,0,may,tue,-1.8,92.893,-46.2,1.266,5099.1,no,4,O_222
27,7,1,6,0,2,0,may,tue,-1.8,92.893,-46.2,1.266,5099.1,no,4,O_211
36,7,1,3,0,2,0,may,tue,-1.8,92.893,-46.2,1.266,5099.1,no,4,O_111
27,7,1,6,0,2,0,may,tue,-1.8,92.893,-46.2,1.266,5099.1,yes,4,O_104
36,0,1,2,0,2,0,may,tue,-1.8,92.893,-46.2,1.266,5099.1,no,1,O_194
27,7,1,6,0,0,0,may,tue,-1.8,92.893,-46.2,1.266,5099.1,no,4,O_011
49,4,2,6,0,2,2,may,tue,-1.8,92.893,-46.2,1.266,5099.1,no,2,O_079
39,1,1,2,0,2,0,may,tue,-1.8,92.893,-46.2,1.266,5099.1,no,1,O_130
32,9,1,5,0,2,0,may,tue,-1.8,92.893,-46.2,1.266,5099.1,yes,4,O_154
39,1,1,2,0,2,0,may,tue,-1.8,92.893,-46.2,1.266,5099.1,no,1,O_149
39,1,1,2,0,2,0,may,tue,-1.8,92.893,-46.2,1.266,5099.1,no,1,O_092
34,9,2,6,0,0,0,may,tue,-1.8,92.893,-46.2,1.266,5099.1,no,0,O_202
34,7,1,3,0,0,0,may,tue,-1.8,92.893,-46.2,1.266,5099.1,no,4,O_153
34,3,1,6,0,2,0,may,tue,-1.8,92.893,-46.2,1.266,5099.1,no,2,O_129
48,1,1,3,0,0,0,may,tue,-1.8,92.893,-46.2,1.266,5099.1,no,3,O_217
48,1,1,3,0,0,0,may,tue,-1.8,92.893,-46.2,1.266,5099.1,no,3,O_031
25,0,2,6,0,0,0,may,tue,-1.8,92.893,-46.2,1.266,5099.1,no,5,O_167
29,4,2,6,0,2,0,may,tue,-1.8,92.893,-46.2,1.266,5099.1,no,5,O_214
33,9,1,6,0,0,0,may,tue,-1.8,92.893,-46.2,1.266,5099.1,no,4,O_156
25,0,2,6,0,2,0,may,tue,-1.8,92.893,-46.2,1.266,5099.1,yes,5,O_135
31,0,1,6,0,0,0,may,tue,-1.8,92.893,-46.2,1.266,5099.1,no,5,O_091
21,8,2,3,0,2,0,may,tue,-1.8,92.893,-46.2,1.266,5099.1,yes,0,O_070
28,7,1,2,0,0,0,may,tue,-1.8,92.893,-46.2,1.266,5099.1,yes,4,O_131
22,9,2,7,0,0,0,may,tue,-1.8,92.893,-46.2,1.266,5099.1,yes,0,O_208
42,7,1,3,0,2,2,may,tue,-1.8,92.893,-46.2,1.266,5099.1,no,4,O_112
25,9,2,5,0,2,0,may,tue,-1.8,92.893,-46.2,1.266,5099.1,no,0,O_037
26,1,2,6,0,2,0,may,tue,-1.8,92.893,-46.2,1.266,5099.1,yes,5,O_117
52,7,1,3,0,2,0,may,tue,-1.8,92.893,-46.2,1.266,5099.1,no,3,O_032
51,0,0,6,0,0,0,may,tue,-1.8,92.893,-46.2,1.266,5099.1,no,2,O_216
51,0,0,6,0,2,0,may,tue,-1.8,92.893,-46.2,1.266,5099.1,no,2,O_128
37,9,2,5,0,0,0,may,tue,-1.8,92.893,-46.2,1.266,5099.1,no,0,O_058
25,0,2,6,0,2,2,may,tue,-1.8,92.893,-46.2,1.266,5099.1,no,5,O_148
49,0,2,6,0,0,0,may,tue,-1.8,92.893,-46.2,1.266,5099.1,no,2,O_129
49,0,2,6,0,2,0,may,tue,-1.8,92.893,-46.2,1.266,5099.1,no,2,O_123
49,0,2,6,0,0,0,may,tue,-1.8,92.893,-46.2,1.266,5099.1,no,2,O_141
29,0,1,6,0,2,0,may,tue,-1.8,92.893,-46.2,1.266,5099.1,no,5,O_215
38,9,1,6,0,2,0,may,tue,-1.8,92.893,-46.2,1.266,5099.1,no,4,O_199
39,0,1,3,0,0,0,may,tue,-1.8,92.893,-46.2,1.266,5099.1,no,1,O_068
59,6,1,6,0,0,0,may,tue,-1.8,92.893,-46.2,1.266,5099.1,no,2,O_063
23,8,2,1,0,2,0,may,tue,-1.8,92.893,-46.2,1.266,5099.1,no,0,O_228
59,6,1,6,0,0,0,may,tue,-1.8,92.893,-46.2,1.266,5099.1,no,2,O_152
26,8,2,7,0,2,0,may,tue,-1.8,92.893,-46.2,1.266,5099.1,no,0,O_015
30,0,2,3,0,2,0,may,tue,-1.8,92.893,-46.2,1.266,5099.1,no,5,O_127
41,1,1,2,0,2,0,may,tue,-1.8,92.893,-46.2,1.266,5099.1,yes,1,O_037
27,7,1,6,0,0,0,may,tue,-1.8,92.893,-46.2,1.266,5099.1,no,4,O_017
29,9,2,3,0,0,2,may,tue,-1.8,92.893,-46.2,1.266,5099.1,yes,0,O_051
32,0,2,6,0,1,1,may,tue,-1.8,92.893,-46.2,1.266,5099.1,no,5,O_067
47,5,0,6,0,0,0,may,tue,-1.8,92.893,-46.2,1.266,5099.1,no,2,O_028
27,0,2,6,0,2,0,may,wed,-1.8,92.893,-46.2,1.27,5099.1,no,5,O_194
32,0,2,6,0,0,0,may,wed,-1.8,92.893,-46.2,1.27,5099.1,no,5,O_107
30,9,2,5,0,0,0,may,wed,-1.8,92.893,-46.2,1.27,5099.1,yes,0,O_132
25,0,2,6,0,2,2,may,wed,-1.8,92.893,-46.2,1.27,5099.1,no,5,O_201
34,7,1,3,0,0,0,may,wed,-1.8,92.893,-46.2,1.27,5099.1,no,4,O_195
54,0,0,6,0,1,1,may,wed,-1.8,92.893,-46.2,1.27,5099.1,no,2,O_191
42,9,1,5,0,0,0,may,wed,-1.8,92.893,-46.2,1.27,5099.1,no,4,O_054
30,0,1,6,0,0,0,may,wed,-1.8,92.893,-46.2,1.27,5099.1,no,5,O_174
31,0,2,3,0,0,0,may,wed,-1.8,92.893,-46.2,1.27,5099.1,yes,5,O_230
54,10,1,2,0,0,0,may,wed,-1.8,92.893,-46.2,1.27,5099.1,yes,4,O_012
34,0,1,6,0,2,2,may,wed,-1.8,92.893,-46.2,1.27,5099.1,yes,2,O_201
30,9,1,5,0,0,0,may,wed,-1.8,92.893,-46.2,1.27,5099.1,no,4,O_201
47,4,1,3,0,0,0,may,wed,-1.8,92.893,-46.2,1.27,5099.1,no,1,O_196
39,0,2,3,0,2,0,may,wed,-1.8,92.893,-46.2,1.27,5099.1,no,5,O_098
25,8,2,5,0,2,0,may,wed,-1.8,92.893,-46.2,1.27,5099.1,no,0,O_054
31,1,1,0,0,0,0,may,wed,-1.8,92.893,-46.2,1.27,5099.1,yes,1,O_171
54,10,1,2,0,0,0,may,wed,-1.8,92.893,-46.2,1.27,5099.1,no,4,O_148
31,1,1,0,0,0,0,may,wed,-1.8,92.893,-46.2,1.27,5099.1,no,1,O_170
31,1,1,0,0,0,0,may,wed,-1.8,92.893,-46.2,1.27,5099.1,no,1,O_067
30,4,1,6,0,0,0,may,wed,-1.8,92.893,-46.2,1.27,5099.1,no,5,O_050
50,0,0,6,0,2,2,may,wed,-1.8,92.893,-46.2,1.27,5099.1,yes,2,O_209
35,0,2,6,0,2,0,may,wed,-1.8,92.893,-46.2,1.27,5099.1,no,5,O_124
26,7,2,3,0,0,0,may,wed,-1.8,92.893,-46.2,1.27,5099.1,no,0,O_198
34,0,1,6,0,2,0,may,wed,-1.8,92.893,-46.2,1.27,5099.1,no,2,O_214
52,0,1,6,0,2,2,may,wed,-1.8,92.893,-46.2,1.27,5099.1,no,2,O_112
37,1,1,2,0,2,0,may,wed,-1.8,92.893,-46.2,1.27,5099.1,no,1,O_068
56,9,1,0,0,0,0,may,wed,-1.8,92.893,-46.2,1.27,5099.1,yes,3,O_208
24,0,2,6,0,2,0,may,wed,-1.8,92.893,-46.2,1.27,5099.1,no,5,O_168
31,0,1,6,0,2,0,may,wed,-1.8,92.893,-46.2,1.27,5099.1,no,5,O_157
68,5,1,6,0,2,2,may,wed,-1.8,92.893,-46.2,1.27,5099.1,no,2,O_221
37,1,1,2,0,0,0,may,wed,-1.8,92.893,-46.2,1.27,5099.1,no,1,O_065
34,0,1,6,0,2,0,may,wed,-1.8,92.893,-46.2,1.27,5099.1,no,2,O_090
29,4,1,6,0,2,0,may,wed,-1.8,92.893,-46.2,1.27,5099.1,yes,5,O_019
38,3,1,6,0,2,0,may,wed,-1.8,92.893,-46.2,1.27,5099.1,no,2,O_096
38,4,2,6,0,0,0,may,wed,-1.8,92.893,-46.2,1.27,5099.1,no,5,O_109
20,8,2,3,0,2,0,may,wed,-1.8,92.893,-46.2,1.27,5099.1,no,0,O_110
32,0,2,6,0,2,0,may,wed,-1.8,92.893,-46.2,1.27,5099.1,no,5,O_044
26,6,2,6,0,0,0,may,wed,-1.8,92.893,-46.2,1.27,5099.1,yes,0,O_188
33,0,2,6,0,2,0,may,wed,-1.8,92.893,-46.2,1.27,5099.1,yes,5,O_118
25,0,2,6,0,0,0,may,wed,-1.8,92.893,-46.2,1.27,5099.1,no,5,O_107
61,1,1,0,0,2,0,may,wed,-1.8,92.893,-46.2,1.27,5099.1,no,3,O_201
61,1,1,0,0,0,0,may,wed,-1.8,92.893,-46.2,1.27,5099.1,no,3,O_117
34,0,1,6,0,0,0,may,wed,-1.8,92.893,-46.2,1.27,5099.1,no,2,O_207
32,1,2,3,0,0,0,may,wed,-1.8,92.893,-46.2,1.27,5099.1,yes,5,O_059
41,1,1,2,0,2,2,may,wed,-1.8,92.893,-46.2,1.27,5099.1,no,1,O_198
41,9,1,5,0,2,2,may,wed,-1.8,92.893,-46.2,1.27,5099.1,no,4,O_228
26,6,1,6,0,0,0,may,wed,-1.8,92.893,-46.2,1.27,5099.1,yes,4,O_176
66,11,0,7,1,2,0,may,wed,-1.8,92.893,-46.2,1.27,5099.1,no,4,O_207
40,9,2,6,0,0,0,may,wed,-1.8,92.893,-46.2,1.27,5099.1,no,0,O_173
26,8,2,3,0,0,0,may,wed,-1.8,92.893,-46.2,1.27,5099.1,no,0,O_143
32,0,2,6,0,2,0,may,wed,-1.8,92.893,-46.2,1.27,5099.1,yes,5,O_179
32,0,2,6,0,0,0,may,wed,-1.8,92.893,-46.2,1.27,5099.1,no,5,O_222
38,4,1,6,0,0,0,may,wed,-1.8,92.893,-46.2,1.27,5099.1,yes,2,O_144
26,6,2,6,0,0,0,may,wed,-1.8,92.893,-46.2,1.27,5099.1,no,0,O_162
52,0,1,6,0,0,0,may,wed,-1.8,92.893,-46.2,1.27,5099.1,no,2,O_028
56,5,1,6,0,0,0,may,wed,-1.8,92.893,-46.2,1.27,5099.1,yes,2,O_222
45,9,1,5,0,2,0,may,wed,-1.8,92.893,-46.2,1.27,5099.1,no,4,O_182
37,1,1,2,0,0,0,may,wed,-1.8,92.893,-46.2,1.27,5099.1,no,1,O_046
30,8,2,3,0,2,0,may,wed,-1.8,92.893,-46.2,1.27,5099.1,no,0,O_074
40,0,2,6,0,2,0,may,wed,-1.8,92.893,-46.2,1.27,5099.1,no,5,O_060
26,6,2,6,0,0,0,may,wed,-1.8,92.893,-46.2,1.27,5099.1,no,0,O_081
43,0,2,6,0,2,0,may,wed,-1.8,92.893,-46.2,1.27,5099.1,no,5,O_205
32,0,2,6,0,0,0,may,wed,-1.8,92.893,-46.2,1.27,5099.1,no,5,O_113
26,8,2,3,0,2,0,may,wed,-1.8,92.893,-46.2,1.27,5099.1,yes,0,O_103
61,1,1,0,0,0,2,may,wed,-1.8,92.893,-46.2,1.27,5099.1,no,3,O_182
35,1,2,2,0,2,0,may,wed,-1.8,92.893,-46.2,1.27,5099.1,no,5,O_092
35,10,1,6,0,0,0,may,wed,-1.8,92.893,-46.2,1.27,5099.1,no,4,O_205
24,9,2,5,0,1,1,may,wed,-1.8,92.893,-46.2,1.27,5099.1,yes,0,O_176
32,7,1,3,0,2,0,may,wed,-1.8,92.893,-46.2,1.27,5099.1,yes,4,O_067
88,5,0,0,0,2,0,may,wed,-1.8,92.893,-46.2,1.27,5099.1,no,3,O_149
53,6,1,6,0,0,2,may,wed,-1.8,92.893,-46.2,1.27,5099.1,no,2,O_117
34,0,1,6,0,0,0,may,wed,-1.8,92.893,-46.2,1.27,5099.1,no,2,O_086
47,0,1,3,0,0,0,may,wed,-1.8,92.893,-46.2,1.27,5099.1,no,1,O_210
35,0,2,3,0,0,0,may,wed,-1.8,92.893,-46.2,1.27,5099.1,no,5,O_098
34,0,1,6,0,2,0,may,wed,-1.8,92.893,-46.2,1.27,5099.1,no,2,O_036
38,4,1,6,0,2,0,may,wed,-1.8,92.893,-46.2,1.27,5099.1,yes,2,O_100
32,9,1,6,0,2,0,may,wed,-1.8,92.893,-46.2,1.27,5099.1,no,4,O_124
36,9,1,5,0,2,0,may,wed,-1.8,92.893,-46.2,1.27,5099.1,no,4,O_038
48,9,1,1,0,2,0,may,thu,-1.8,92.893,-46.2,1.27,5099.1,no,3,O_174
30,4,1,6,0,0,0,may,thu,-1.8,92.893,-46.2,1.27,5099.1,no,5,O_061
24,4,2,6,0,2,0,may,thu,-1.8,92.893,-46.2,1.27,5099.1,yes,5,O_031
66,11,1,0,0,2,2,may,thu,-1.8,92.893,-46.2,1.27,5099.1,no,3,O_129
40,1,1,0,0,2,0,may,thu,-1.8,92.893,-46.2,1.27,5099.1,no,1,O_046
35,0,1,6,0,0,0,may,thu,-1.8,92.893,-46.2,1.27,5099.1,no,2,O_183
35,0,1,3,0,2,0,may,thu,-1.8,92.893,-46.2,1.27,5099.1,no,1,O_026
27,9,2,6,0,2,0,may,thu,-1.8,92.893,-46.2,1.27,5099.1,no,0,O_103
37,2,0,6,0,2,0,may,thu,-1.8,92.893,-46.2,1.27,5099.1,no,2,O_022
24,8,2,7,0,2,0,may,thu,-1.8,92.893,-46.2,1.27,5099.1,no,0,O_095
23,8,2,3,0,2,0,may,thu,-1.8,92.893,-46.2,1.27,5099.1,no,0,O_216
22,8,2,2,0,0,0,may,thu,-1.8,92.893,-46.2,1.27,5099.1,no,0,O_154
26,8,2,3,0,0,0,may,thu,-1.8,92.893,-46.2,1.27,5099.1,no,0,O_128
24,4,2,6,0,0,0,may,thu,-1.8,92.893,-46.2,1.27,5099.1,no,5,O_045
42,3,1,3,0,2,0,may,thu,-1.8,92.893,-46.2,1.27,5099.1,no,1,O_079
32,0,1,6,0,2,2,may,thu,-1.8,92.893,-46.2,1.27,5099.1,no,5,O_094
52,0,0,6,0,2,2,may,thu,-1.8,92.893,-46.2,1.27,5099.1,no,2,O_138
35,0,1,3,0,2,0,may,thu,-1.8,92.893,-46.2,1.27,5099.1,no,1,O_056
53,9,0,3,0,2,0,may,thu,-1.8,92.893,-46.2,1.27,5099.1,no,4,O_230
28,9,2,6,0,0,0,may,thu,-1.8,92.893,-46.2,1.27,5099.1,no,0,O_154
23,8,2,3,0,0,0,may,thu,-1.8,92.893,-46.2,1.27,5099.1,no,0,O_079
41,10,1,6,0,0,0,may,thu,-1.8,92.893,-46.2,1.27,5099.1,no,4,O_035
26,9,2,6,0,2,0,may,thu,-1.8,92.893,-46.2,1.27,5099.1,yes,0,O_141
24,4,2,6,0,2,0,may,thu,-1.8,92.893,-46.2,1.27,5099.1,no,5,O_109
37,2,0,6,0,0,2,may,thu,-1.8,92.893,-46.2,1.27,5099.1,no,2,O_159
45,0,0,5,0,2,2,may,thu,-1.8,92.893,-46.2,1.27,5099.1,no,2,O_142
40,1,1,0,0,2,0,may,thu,-1.8,92.893,-46.2,1.27,5099.1,no,1,O_151
28,7,2,3,0,0,0,may,thu,-1.8,92.893,-46.2,1.27,5099.1,no,0,O_194
45,7,1,3,0,2,2,may,thu,-1.8,92.893,-46.2,1.27,5099.1,no,4,O_126
35,0,1,3,0,2,2,may,thu,-1.8,92.893,-46.2,1.27,5099.1,no,1,O_170
37,2,0,6,0,2,2,may,thu,-1.8,92.893,-46.2,1.27,5099.1,no,2,O_089
27,9,2,6,0,0,0,may,thu,-1.8,92.893,-46.2,1.27,5099.1,no,0,O_218
60,0,1,6,0,2,0,jun,mon,-2.9,92.963,-40.8,1.266,5076.2,yes,2,O_100
29,0,2,3,0,2,0,jun,mon,-2.9,92.963,-40.8,1.266,5076.2,yes,5,O_160
32,9,1,5,0,2,0,jun,mon,-2.9,92.963,-40.8,1.266,5076.2,no,4,O_230
45,10,1,2,0,2,0,jun,mon,-2.9,92.963,-40.8,1.266,5076.2,no,4,O_087
35,1,2,5,0,0,0,jun,mon,-2.9,92.963,-40.8,1.266,5076.2,no,5,O_033
35,1,2,5,0,2,0,jun,mon,-2.9,92.963,-40.8,1.266,5076.2,yes,5,O_061
46,0,0,6,0,2,0,jun,mon,-2.9,92.963,-40.8,1.266,5076.2,no,2,O_064
24,8,2,3,1,0,0,jun,mon,-2.9,92.963,-40.8,1.266,5076.2,no,0,O_023
53,0,0,3,0,2,0,jun,mon,-2.9,92.963,-40.8,1.266,5076.2,no,3,O_130
32,0,1,6,0,2,0,jun,mon,-2.9,92.963,-40.8,1.266,5076.2,yes,5,O_072
27,0,2,6,0,2,2,jun,mon,-2.9,92.963,-40.8,1.266,5076.2,yes,5,O_032
37,2,1,1,0,2,0,jun,mon,-2.9,92.963,-40.8,1.266,5076.2,yes,1,O_041
36,10,2,6,0,2,0,jun,mon,-2.9,92.963,-40.8,1.266,5076.2,yes,0,O_071
36,9,2,6,0,2,0,jun,mon,-2.9,92.963,-40.8,1.266,5076.2,yes,0,O_092
33,0,1,6,0,2,0,jun,mon,-2.9,92.963,-40.8,1.266,5076.2,no,2,O_225
52,0,2,6,0,0,2,jun,mon,-2.9,92.963,-40.8,1.266,5076.2,no,2,O_165
29,0,1,3,0,2,0,jun,mon,-2.9,92.963,-40.8,1.266,5076.2,yes,1,O_168
36,9,1,6,0,2,0,jun,mon,-2.9,92.963,-40.8,1.266,5076.2,yes,4,O_163
45,10,1,2,0,2,0,jun,mon,-2.9,92.963,-40.8,1.266,5076.2,no,4,O_187
29,0,2,6,0,2,0,jun,mon,-2.9,92.963,-40.8,1.266,5076.2,no,5,O_080
41,0,1,6,0,0,0,jun,mon,-2.9,92.963,-40.8,1.266,5076.2,no,2,O_032
22,8,2,1,0,2,0,jun,mon,-2.9,92.963,-40.8,1.266,5076.2,no,0,O_122
58,0,1,6,0,2,0,jun,mon,-2.9,92.963,-40.8,1.266,5076.2,no,2,O_011
25,9,1,6,0,0,0,jun,mon,-2.9,92.963,-40.8,1.266,5076.2,no,4,O_058
57,5,1,5,0,2,0,jun,mon,-2.9,92.963,-40.8,1.266,5076.2,yes,2,O_176
52,0,2,6,0,2,0,jun,mon,-2.9,92.963,-40.8,1.266,5076.2,yes,2,O_121
28,0,2,6,0,0,0,jun,mon,-2.9,92.963,-40.8,1.266,5076.2,yes,5,O_162
28,0,2,6,0,2,0,jun,mon,-2.9,92.963,-40.8,1.266,5076.2,no,5,O_123
47,4,1,6,0,0,0,jun,mon,-2.9,92.963,-40.8,1.266,5076.2,no,2,O_130
31,7,1,2,0,2,0,jun,mon,-2.9,92.963,-40.8,1.266,5076.2,no,4,O_077
32,9,1,5,0,1,1,jun,mon,-2.9,92.963,-40.8,1.266,5076.2,yes,4,O_059
41,9,1,6,0,2,2,jun,mon,-2.9,92.963,-40.8,1.266,5076.2,no,4,O_068
31,7,1,2,0,0,0,jun,mon,-2.9,92.963,-40.8,1.266,5076.2,yes,4,O_186
31,7,1,2,0,2,0,jun,mon,-2.9,92.963,-40.8,1.266,5076.2,no,4,O_226
31,7,1,2,0,2,0,jun,mon,-2.9,92.963,-40.8,1.266,5076.2,yes,4,O_029
36,9,1,6,0,0,0,jun,mon,-2.9,92.963,-40.8,1.266,5076.2,no,4,O_129
30,1,1,2,0,0,0,jun,mon,-2.9,92.963,-40.8,1.266,5076.2,no,1,O_114
57,0,1,6,0,2,0,jun,mon,-2.9,92.963,-40.8,1.266,5076.2,no,2,O_134
39,0,1,6,0,0,0,jun,mon,-2.9,92.963,-40.8,1.266,5076.2,no,2,O_062
27,0,1,6,0,1,1,jun,mon,-2.9,92.963,-40.8,1.266,5076.2,no,5,O_012
59,5,1,5,0,2,2,jun,mon,-2.9,92.963,-40.8,1.266,5076.2,yes,2,O_055
32,9,2,6,0,0,0,jun,mon,-2.9,92.963,-40.8,1.266,5076.2,yes,0,O_051
57,1,0,0,0,0,0,jun,mon,-2.9,92.963,-40.8,1.266,5076.2,no,3,O_022
33,0,1,6,0,0,0,jun,mon,-2.9,92.963,-40.8,1.266,5076.2,yes,2,O_089
37,0,1,6,0,2,2,jun,mon,-2.9,92.963,-40.8,1.266,5076.2,yes,2,O_161
45,1,1,2,0,0,0,jun,mon,-2.9,92.963,-40.8,1.266,5076.2,yes,1,O_223
24,8,2,6,0,0,0,jun,mon,-2.9,92.963,-40.8,1.266,5076.2,no,0,O_155
65,5,1,2,0,0,0,jun,mon,-2.9,92.963,-40.8,1.266,5076.2,yes,3,O_049
33,7,2,3,0,0,0,jun,mon,-2.9,92.963,-40.8,1.266,5076.2,no,0,O_090
65,3,1,0,0,0,0,jun,mon,-2.9,92.963,-40.8,1.266,5076.2,no,3,O_077
30,9,2,2,0,0,0,jun,mon,-2.9,92.963,-40.8,1.266,5076.2,no,0,O_057
49,4,1,6,0,2,0,jun,mon,-2.9,92.963,-40.8,1.266,5076.2,no,2,O_228
49,4,1,6,0,0,0,jun,mon,-2.9,92.963,-40.8,1.266,5076.2,no,2,O_155
49,4,1,6,0,2,0,jun,mon,-2.9,92.963,-40.8,1.266,5076.2,no,2,O_116
49,4,1,6,0,2,0,jun,mon,-2.9,92.963,-40.8,1.266,5076.2,yes,2,O_107
44,3,1,6,0,0,0,jun,mon,-2.9,92.963,-40.8,1.266,5076.2,no,2,O_081
34,0,2,6,0,0,0,jun,mon,-2.9,92.963,-40.8,1.266,5076.2,no,5,O_102
34,0,2,6,0,0,0,jun,mon,-2.9,92.963,-40.8,1.266,5076.2,no,5,O_150
24,1,2,2,0,1,1,jun,mon,-2.9,92.963,-40.8,1.266,5076.2,no,5,O_215
31,1,1,2,1,2,0,jun,mon,-2.9,92.963,-40.8,1.266,5076.2,no,1,O_120
55,0,1,3,0,0,0,jun,mon,-2.9,92.963,-40.8,1.266,5076.2,no,3,O_051
77,4,2,2,0,0,0,jun,mon,-2.9,92.963,-40.8,1.266,5076.2,no,3,O_221
38,1,0,6,0,2,2,jun,mon,-2.9,92.963,-40.8,1.266,5076.2,no,2,O_080
30,0,1,6,0,0,0,jun,mon,-2.9,92.963,-40.8,1.266,5076.2,no,5,O_029
36,4,1,6,0,1,1,jun,mon,-2.9,92.963,-40.8,1.266,5076.2,no,2,O_130
27,0,1,6,0,2,0,jun,mon,-2.9,92.963,-40.8,1.266,5076.2,no,5,O_184
